anios_esc,ingocup,hrsocup,clase2
9,0,0,4
0,0,0,0
9,0,0,4
17,5000,0,1
16,0,0,4
15,4000,21,1
0,0,0,0
7,0,0,4
12,0,0,4
9,0,12,1
0,0,0,0
12,0,0,4
8,0,6,1
0,0,0,4
0,0,0,0
12,0,0,4
0,0,0,0
8,2150,16,1
0,0,0,0
2,0,0,4
6,0,0,4
13,0,0,4
2,0,0,4
0,0,36,1
9,0,0,4
3,0,0,4
15,0,0,4
12,0,48,1
12,0,32,1
6,0,66,1
9,0,0,4
3,0,0,4
6,0,0,4
16,5600,48,1
11,0,0,4
12,0,0,4
12,0,0,4
0,0,0,0
9,2150,16,1
12,7000,30,1
16,0,0,4
9,0,0,4
9,0,0,4
12,0,0,4
2,0,0,3
0,0,0,0
0,0,0,0
17,0,48,1
16,0,14,1
15,10000,50,1
12,0,0,4
6,2150,0,1
15,13975,40,1
11,0,0,4
0,0,0,0
11,0,45,1
9,0,0,4
9,8170,48,1
9,0,35,1
6,0,0,4
9,3225,24,1
0,0,0,0
13,9460,48,1
2,0,0,4
6,0,0,3
9,3440,57,1
7,0,0,4
0,0,0,0
6,10535,40,1
9,0,0,2
16,0,54,1
16,0,40,1
12,0,48,1
6,0,0,4
0,0,0,0
9,1290,15,1
0,0,0,0
6,0,3,1
12,0,20,1
16,0,48,1
9,9460,48,1
16,0,45,1
13,0,0,4
12,0,0,4
10,0,0,4
9,0,40,1
0,0,0,0
9,0,0,3
9,4300,36,1
0,0,0,0
9,0,0,4
8,0,0,4
12,5160,60,1
5,0,0,4
0,0,0,0
17,13000,25,1
11,0,0,4
9,0,0,4
12,0,42,1
17,0,40,1
12,0,0,3
0,0,0,0
6,0,0,3
8,0,0,4
3,0,0,4
11,0,0,3
5,860,3,1
0,0,0,0
9,0,48,1
16,8000,72,1
9,0,28,1
6,0,0,4
0,0,0,0
8,9460,48,1
9,56000,72,1
6,0,0,4
13,0,0,4
0,0,0,0
11,1720,12,1
0,0,0,0
9,0,0,4
9,0,0,3
6,6020,48,1
6,0,0,4
0,0,0,0
9,0,0,4
0,0,0,0
13,0,0,4
12,0,0,4
9,0,0,4
12,5160,48,1
0,0,0,0
11,0,30,1
12,0,0,4
6,1290,10,1
6,0,0,4
0,0,0,4
0,0,0,0
12,0,0,4
0,0,0,4
6,3225,12,1
0,0,0,4
0,0,0,0
9,6450,35,1
12,0,60,1
8,0,0,4
9,9890,47,1
16,0,45,1
14,3870,48,1
13,0,0,4
0,0,0,4
6,0,0,3
6,0,0,4
6,0,0,3
9,0,35,1
13,0,0,4
9,10750,30,1
7,0,0,4
14,9600,90,1
9,0,0,4
9,5160,40,1
12,0,0,4
6,300,20,1
2,0,0,4
12,7600,48,1
9,4945,48,1
8,0,0,4
6,0,0,3
17,0,0,1
0,0,0,0
11,0,40,1
12,0,0,4
11,0,63,1
12,0,0,4
0,0,0,0
15,0,0,4
6,6000,48,1
12,2580,64,1
16,0,0,4
15,0,0,4
6,4988,45,1
8,0,0,4
13,0,0,4
0,1290,15,1
7,0,0,4
0,0,0,0
9,0,0,2
9,0,0,4
6,0,0,4
0,0,0,0
12,0,44,1
17,0,0,2
16,0,40,1
0,0,0,0
13,9460,45,1
0,0,0,0
15,0,48,1
5,0,0,4
12,19350,35,1
9,0,0,4
6,0,0,4
6,2150,60,1
16,10000,48,1
3,0,0,4
16,0,0,4
9,0,10,1
0,0,0,0
17,20000,36,1
15,0,35,1
9,0,0,3
6,0,0,4
9,0,0,4
0,0,0,4
9,0,0,3
9,0,0,4
12,5805,40,1
7,0,0,4
6,1200,9,1
9,0,0,4
9,2580,30,1
9,3440,7,1
0,0,0,0
0,0,0,0
11,8000,48,1
7,0,0,4
17,0,91,1
10,0,0,4
16,0,0,4
0,4300,21,1
1,0,0,4
0,0,0,0
6,0,0,3
0,5160,60,1
9,0,56,1
12,0,0,4
0,0,0,0
12,4515,24,1
6,2580,18,1
9,0,0,4
9,0,0,1
6,0,0,4
6,0,0,4
11,0,0,4
9,0,0,3
0,0,0,0
12,0,50,1
9,0,0,3
9,0,0,4
12,0,51,1
9,3000,42,1
9,0,0,4
0,900,21,1
8,0,0,4
9,0,0,4
9,0,0,4
0,0,0,0
17,0,0,1
9,0,0,4
9,0,0,4
17,0,0,4
2,6450,40,1
0,0,0,0
6,0,0,4
12,0,0,3
16,0,0,4
12,20000,0,1
5,0,0,3
16,0,0,4
0,0,0,0
12,1935,30,1
0,0,0,0
0,0,0,0
0,0,0,0
12,0,0,4
18,0,43,1
9,0,0,4
0,0,0,0
0,0,0,0
6,0,0,4
9,0,30,1
9,0,0,4
0,0,0,0
0,0,0,0
13,0,45,1
12,5160,36,1
9,5160,48,1
0,0,0,0
16,8000,21,1
0,0,0,0
11,0,0,4
17,0,0,4
9,10320,48,1
3,0,45,1
5,2000,15,1
0,0,0,0
0,0,0,0
9,0,0,4
6,0,16,1
6,0,0,4
12,860,8,1
3,0,0,4
0,0,0,0
12,5160,40,1
9,0,31,1
0,0,0,0
12,4000,25,1
18,0,54,1
0,0,0,0
0,0,0,0
12,0,0,1
16,0,40,1
14,0,0,4
9,0,0,4
6,0,42,1
16,0,50,1
0,0,0,0
13,9890,45,1
9,0,0,4
17,15000,4,1
9,1000,0,1
6,0,0,4
6,0,28,1
12,8000,45,1
6,3870,24,1
9,3354,9,1
12,6450,51,1
6,0,0,4
10,0,0,3
0,0,0,0
3,1290,14,1
9,0,0,4
0,0,0,0
9,6450,48,1
17,0,0,4
11,0,0,4
11,7740,30,1
12,0,0,4
10,0,0,4
6,0,0,4
6,0,0,4
0,0,0,0
12,0,0,4
3,0,42,1
9,0,0,4
17,0,20,1
5,0,19,1
9,0,0,1
6,0,0,3
12,14000,45,1
9,0,0,3
17,6450,40,1
0,0,0,0
0,0,0,0
14,15480,40,1
6,1247,21,1
9,0,0,4
0,0,0,0
11,0,0,3
6,0,0,4
9,10320,40,1
9,0,0,4
0,0,0,4
6,8000,56,1
12,0,60,1
9,0,0,4
12,0,48,1
10,0,0,4
12,0,0,4
16,0,0,4
11,0,0,4
0,0,0,0
9,6000,30,1
12,3096,30,1
9,0,0,4
0,15000,84,1
0,0,0,0
12,7353,48,1
6,0,0,4
3,1290,8,1
3,0,0,4
0,0,0,0
0,0,0,0
12,0,0,4
9,1720,0,1
0,860,7,1
0,0,0,0
3,129,3,1
16,0,0,4
0,0,0,0
6,6450,40,1
12,0,5,1
0,0,0,4
0,0,0,0
0,0,0,0
9,0,0,4
12,0,45,1
18,0,0,4
16,11438,45,1
11,0,0,4
0,0,0,0
1,0,56,1
9,0,0,4
9,3225,28,1
16,6000,47,1
14,0,25,1
1,0,0,4
9,0,0,3
9,0,0,4
0,0,0,0
0,0,0,0
12,0,0,4
9,8256,48,1
13,0,0,4
9,0,60,1
12,0,0,4
9,1075,10,1
17,0,0,4
11,5590,48,1
12,4386,15,1
0,0,0,0
10,0,0,4
7,5600,48,1
0,0,0,0
3,0,0,4
0,0,0,0
12,0,48,1
9,0,0,4
9,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
9,0,0,3
12,6233,18,1
0,0,0,0
15,7000,48,1
3,0,0,4
9,0,40,1
13,0,0,4
8,0,0,4
9,6020,48,1
9,0,0,4
13,0,0,4
12,0,0,4
16,0,40,1
9,0,0,4
0,0,0,0
12,0,0,4
6,0,21,1
7,0,0,4
9,0,0,4
17,0,25,1
0,0,0,0
12,0,0,4
8,0,0,4
9,0,0,4
12,0,0,4
7,2150,36,1
0,0,0,0
18,0,0,4
11,0,0,4
0,0,0,4
0,0,0,4
12,0,47,1
0,0,0,0
7,0,0,4
15,0,0,4
12,6450,48,1
6,0,0,4
17,12000,40,1
6,0,0,4
16,0,40,1
6,0,0,4
0,0,0,0
15,0,0,4
11,0,0,4
0,0,0,0
16,0,0,2
6,0,0,4
0,0,0,0
0,0,0,0
6,7740,48,1
2,0,46,1
9,0,0,4
12,0,0,4
16,0,40,1
0,0,0,0
4,0,0,4
9,600,6,1
5,0,3,1
12,3010,48,1
17,12000,40,1
16,30000,46,1
9,0,0,3
9,0,0,4
9,8600,48,1
12,0,0,1
5,0,0,4
0,0,0,0
99,0,0,4
6,0,0,4
0,0,0,4
2,237,2,1
14,6450,40,1
16,0,30,1
12,13809,40,1
9,0,9,1
6,0,0,2
0,0,0,0
6,0,25,1
12,0,0,4
10,0,0,3
9,0,0,2
15,0,0,4
16,6000,20,1
0,0,0,0
9,0,0,4
12,0,0,4
16,0,8,1
13,0,0,4
6,0,0,3
0,0,0,0
9,0,0,4
12,6000,54,1
6,5590,48,1
0,0,0,0
3,0,0,4
11,7740,44,1
12,0,11,1
6,0,3,1
16,0,0,4
0,0,0,0
12,3440,30,1
17,0,0,2
9,0,0,4
17,0,24,1
13,0,0,4
17,0,48,1
0,0,0,0
9,0,0,4
10,0,0,4
7,0,0,4
0,0,0,0
16,8000,20,1
14,0,0,4
12,0,48,1
9,3000,35,1
8,0,0,4
16,6225,30,1
0,0,0,0
17,14000,40,1
9,0,0,4
6,0,0,4
9,0,0,4
0,0,0,0
6,9460,42,1
0,0,0,3
9,0,0,4
9,0,36,1
12,0,0,4
6,0,0,4
9,10750,44,1
20,0,0,4
16,0,0,4
9,8600,55,1
0,0,0,0
17,7000,40,1
0,0,0,0
0,0,0,0
0,0,0,0
12,0,0,4
9,10750,48,1
0,0,0,0
0,0,0,0
0,0,0,0
9,0,0,4
6,0,0,4
0,0,0,4
16,10320,48,1
9,4300,12,1
0,0,0,0
6,0,0,4
12,0,0,3
11,8170,48,1
9,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9,4300,46,1
0,0,0,0
12,9800,35,1
12,0,0,4
4,0,0,4
13,0,0,4
11,8600,48,1
17,14000,66,1
0,0,0,0
9,0,0,4
12,7740,45,1
13,0,0,3
13,0,0,4
1,4300,6,1
6,4300,10,1
19,0,0,4
6,2580,21,1
0,0,0,0
5,0,0,3
3,0,0,3
6,0,0,3
20,16000,50,1
12,0,0,4
9,3440,48,1
6,0,0,4
6,0,0,4
6,0,0,4
9,3096,30,1
9,6000,56,1
0,0,0,0
8,0,0,3
8,0,0,4
12,0,0,4
6,645,3,1
12,0,0,4
6,6020,40,1
6,7740,48,1
0,0,0,0
12,0,48,1
6,0,0,4
10,4300,36,1
12,3010,9,1
17,0,21,1
9,6450,45,1
9,0,0,4
0,0,0,0
0,0,28,1
5,0,0,4
0,0,0,0
6,0,0,4
9,0,36,1
0,0,0,0
12,0,48,1
9,6000,65,1
15,0,0,4
6,0,0,4
0,0,0,0
9,0,0,3
12,0,32,1
0,0,0,0
6,0,0,4
6,0,0,4
0,0,0,0
12,0,28,1
18,17200,0,1
0,0,0,0
11,0,24,1
12,0,0,4
12,0,0,3
12,5160,48,1
9,0,0,4
9,0,0,4
12,0,0,4
12,5600,48,1
12,0,0,4
16,0,40,1
0,0,0,0
17,8600,47,1
18,0,0,4
0,0,0,0
0,0,0,0
9,0,30,1
7,0,0,4
8,6450,48,1
17,32000,54,1
9,5160,48,1
6,0,0,3
18,9000,35,1
6,1225,14,1
6,10320,44,1
0,0,0,0
0,0,0,0
7,0,0,4
11,0,48,1
8,0,0,4
12,0,0,4
0,0,0,0
9,0,0,4
12,0,50,1
12,0,0,4
3,1720,20,1
0,5400,56,1
16,0,40,1
6,0,0,3
9,9460,48,1
0,0,0,0
9,0,0,4
12,0,0,4
17,0,48,1
0,0,0,0
4,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
6,0,0,4
12,26000,35,1
17,0,48,1
11,0,0,4
9,5590,48,1
9,0,0,4
0,0,0,0
0,0,0,0
8,0,0,4
0,0,0,0
9,0,0,4
3,0,0,3
12,0,0,3
0,0,0,0
1,0,0,3
12,5590,66,1
17,4000,20,1
9,7740,70,1
6,0,0,4
6,0,0,4
4,0,0,4
2,0,0,4
9,0,0,4
6,0,0,4
16,0,0,4
6,0,0,4
11,0,0,4
18,9000,40,1
16,13000,25,1
10,0,0,4
17,0,25,1
9,0,0,3
11,0,0,4
0,0,0,0
9,0,0,4
6,0,0,4
17,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
11,3440,45,1
17,16000,45,1
0,0,0,4
9,0,40,1
9,0,40,1
0,0,0,4
0,0,0,4
6,0,0,4
6,0,0,3
6,2150,20,1
9,0,0,3
9,5000,48,1
8,0,0,4
0,0,0,0
0,0,0,0
9,0,0,4
12,0,40,1
12,0,0,4
0,0,0,0
13,0,0,4
9,0,0,4
3,0,0,4
6,4000,48,1
11,0,0,4
12,6450,48,1
9,0,0,4
18,10000,0,1
0,860,2,1
0,0,0,0
9,0,0,4
12,0,0,4
0,0,0,0
0,0,0,0
9,8815,46,1
9,0,0,4
6,0,20,1
15,0,0,4
0,0,0,0
0,6000,70,1
17,0,50,1
17,172000,42,1
10,0,0,3
9,0,0,4
6,10750,60,1
6,3440,30,1
0,0,0,0
9,0,45,1
10,4515,15,1
5,0,0,4
12,0,0,4
9,0,0,4
9,4300,40,1
0,0,0,0
0,0,0,0
0,0,0,0
9,7000,24,1
0,0,0,0
16,0,44,1
0,0,0,0
2,3870,30,1
6,0,0,4
0,0,0,0
12,0,0,4
0,0,0,4
12,4730,60,1
0,0,0,0
0,0,0,0
0,0,0,0
9,8600,30,1
12,0,0,4
9,0,0,4
7,0,0,4
0,0,0,0
9,0,8,1
17,0,0,4
9,0,24,1
7,860,4,1
9,7740,42,1
0,0,0,0
0,0,0,0
10,9890,46,1
12,0,0,4
7,0,0,4
10,0,0,4
0,0,0,0
6,5160,46,1
9,0,0,3
0,0,0,0
12,0,0,4
12,30000,70,1
9,0,0,3
6,0,0,4
9,2580,10,1
0,0,0,0
9,0,40,1
12,0,0,4
6,0,0,4
0,0,0,0
13,0,0,3
11,9600,35,1
0,0,0,0
0,0,0,0
11,0,0,4
16,17720,48,1
0,0,0,0
16,0,0,4
9,0,0,4
18,16600,40,1
0,0,0,0
9,0,0,4
0,0,0,0
9,3010,6,1
12,0,12,1
11,375,21,1
12,0,0,4
0,0,0,0
9,0,0,4
9,0,0,4
12,0,0,4
12,12600,0,1
16,0,0,3
0,0,0,0
0,0,0,0
12,0,0,4
0,0,0,0
9,0,0,2
9,0,0,4
16,2150,10,1
9,0,0,4
8,0,0,4
0,0,0,0
0,0,0,0
12,5590,48,1
9,0,0,2
12,0,40,1
3,0,0,4
3,0,0,4
12,0,63,1
0,0,0,0
0,0,0,0
10,3870,45,1
0,0,0,0
12,0,0,4
12,6235,35,1
9,0,40,1
12,0,54,1
9,6880,48,1
2,1720,48,1
6,4515,15,1
0,0,0,0
11,0,0,4
10,0,0,4
15,0,48,1
9,9460,50,1
12,8600,54,1
6,0,0,4
9,0,48,1
12,0,0,4
9,4000,48,1
16,12000,35,1
11,12900,45,1
9,0,0,4
8,0,0,4
0,0,0,0
0,0,0,4
16,860,0,1
0,0,0,0
7,0,0,4
0,0,0,0
6,0,0,4
9,0,0,4
12,0,0,4
12,10000,45,1
9,0,0,4
6,0,0,4
9,0,0,4
6,25800,27,1
16,0,55,1
7,0,0,4
16,12000,20,1
10,11782,42,1
0,0,0,0
6,6020,60,1
0,0,0,4
12,0,0,3
9,0,0,4
0,0,0,4
6,0,0,4
12,0,50,1
12,7400,54,1
0,0,0,0
9,0,42,1
12,8600,54,1
9,12040,24,1
0,0,0,0
9,12900,48,1
12,9933,47,1
11,0,0,4
9,5160,25,1
2,860,6,1
6,0,0,4
0,0,0,0
0,0,0,0
17,0,0,4
0,0,0,0
12,600,36,1
9,2150,42,1
9,0,49,1
9,0,0,4
0,0,0,0
12,0,0,4
17,0,0,4
16,0,40,1
0,0,0,0
0,0,0,0
8,0,0,4
9,0,0,4
6,5800,48,1
6,0,0,4
9,7740,42,1
12,0,0,2
9,8600,30,1
12,0,40,1
0,0,0,0
6,2064,18,1
16,0,0,1
4,0,0,4
0,0,0,0
9,0,0,3
6,0,0,4
6,0,0,4
6,0,0,4
17,7000,35,1
11,0,0,4
9,5590,30,1
6,0,0,4
0,0,0,0
13,0,0,4
9,0,0,4
9,12900,33,1
3,0,0,4
9,0,0,4
12,0,0,4
0,0,0,0
0,0,0,0
9,0,0,4
12,0,50,1
7,0,0,4
7,0,0,4
5,4500,56,1
0,0,0,0
0,0,0,0
5,0,0,4
6,0,0,4
9,0,0,4
9,0,0,4
2,0,28,1
6,0,0,4
17,0,0,4
6,5160,60,1
12,0,0,4
0,0,0,0
6,0,0,4
8,0,0,4
6,0,0,4
16,0,25,1
0,0,0,0
0,0,0,0
12,0,0,3
12,0,0,4
12,0,0,4
6,0,0,4
0,0,0,4
0,0,0,0
17,0,0,4
9,0,0,4
0,0,0,4
17,0,30,1
11,0,0,3
9,0,0,4
12,0,0,4
6,7740,0,1
3,0,0,4
10,0,0,4
12,0,0,4
11,0,0,4
0,0,0,0
0,0,0,4
0,0,0,0
9,1100,9,1
12,0,0,4
9,0,0,4
12,0,60,1
12,0,0,4
6,0,0,4
0,0,0,0
0,0,0,0
12,0,0,4
9,0,0,3
0,0,0,0
9,6300,30,1
12,0,66,1
1,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13,0,0,4
9,0,0,4
0,0,0,0
3,0,0,3
12,0,0,4
9,0,0,4
8,0,14,1
6,0,0,4
14,0,0,4
0,0,0,0
12,0,0,4
9,6020,45,1
9,0,36,1
6,0,0,4
10,0,0,4
9,0,0,4
9,10750,40,1
0,860,8,1
6,0,0,3
0,0,0,0
0,0,0,4
14,0,0,4
8,0,0,4
12,0,0,4
10,0,0,4
0,0,0,0
9,5160,48,1
0,0,0,0
12,7000,48,1
9,0,0,1
12,5160,36,1
16,0,0,4
0,0,0,4
6,0,0,4
9,6020,48,1
11,0,0,4
0,0,0,4
0,0,0,0
12,0,0,3
0,0,0,0
18,14000,30,1
6,0,0,4
9,0,15,1
0,0,0,0
0,0,0,0
9,20000,45,1
7,0,0,4
5,0,54,1
14,7000,48,1
0,0,0,0
12,0,36,1
5,0,0,4
6,16000,42,1
6,0,0,4
9,12040,46,1
9,4500,35,1
9,0,0,4
0,0,0,0
6,0,0,4
12,2400,48,1
12,0,0,4
0,0,0,0
12,0,0,4
6,0,0,4
0,0,0,0
10,0,30,1
9,0,0,2
6,0,0,4
9,9116,48,1
3,0,0,4
9,9030,8,1
12,3440,3,1
12,0,40,1
9,0,0,4
17,5160,30,1
6,9030,46,1
6,3225,35,1
9,0,0,4
6,0,0,4
9,0,0,4
3,0,0,4
12,0,0,4
3,0,0,4
12,3000,0,1
12,0,0,4
11,0,0,3
12,0,60,1
2,0,64,1
18,7000,40,1
9,0,45,1
0,0,0,0
6,0,0,4
11,1376,20,1
0,0,0,3
9,8600,48,1
7,0,0,4
8,0,0,4
13,0,40,1
12,0,70,1
16,0,60,1
8,0,0,3
9,0,0,4
6,0,0,4
12,0,10,1
1,0,0,4
9,5160,0,1
8,0,0,4
9,0,0,4
0,0,0,4
0,0,0,0
11,0,0,4
13,0,0,4
5,0,0,4
0,0,0,0
12,0,0,4
11,0,26,1
12,4300,70,1
9,0,0,4
5,0,0,4
11,6450,24,1
17,7310,0,1
6,0,0,4
6,5160,36,1
9,0,0,4
0,0,0,0
6,0,0,4
7,0,0,4
0,0,0,0
12,0,0,4
15,0,0,4
9,0,0,2
5,6880,48,1
9,5160,98,1
0,0,0,0
0,0,0,0
12,0,48,1
9,11180,47,1
9,0,0,4
0,0,0,0
5,0,0,4
0,0,0,0
12,1000,8,1
22,40000,40,1
9,0,54,1
6,7310,42,1
6,0,0,4
0,0,0,0
15,9500,52,1
9,6450,30,1
6,0,0,4
17,0,0,4
6,3096,42,1
6,0,42,1
19,10400,30,1
2,0,0,4
8,0,0,4
10,5000,25,1
5,0,0,4
6,0,0,4
6,0,0,4
1,0,0,4
16,0,0,4
12,0,18,1
9,0,0,3
12,6400,46,1
10,0,0,4
3,0,0,4
17,0,46,1
13,7000,40,1
9,0,0,4
0,0,0,0
21,27000,50,1
0,0,0,0
13,0,48,1
0,0,0,4
9,0,0,3
10,4300,30,1
0,0,0,4
5,0,53,1
0,0,0,0
0,0,0,0
0,0,0,0
17,12000,40,1
9,516,4,1
0,0,0,0
9,7000,72,1
12,0,0,4
12,6020,48,1
9,8170,48,1
9,0,0,4
9,0,0,4
12,0,0,4
0,0,0,0
0,0,0,0
17,0,0,4
9,0,36,1
17,0,0,4
6,0,0,4
0,0,0,0
7,0,0,4
0,0,0,0
12,6000,50,1
15,5000,35,1
0,0,0,0
13,16000,0,1
14,2150,20,1
0,0,0,4
9,0,0,4
0,0,0,0
9,4300,16,1
16,0,0,1
6,6020,56,1
6,0,0,4
18,0,0,4
17,9200,40,1
9,0,0,4
15,0,0,4
10,0,0,3
12,0,0,3
11,0,0,4
9,0,0,3
16,7000,32,1
9,0,0,4
9,0,0,4
17,0,0,4
9,0,0,4
12,14000,0,1
14,14530,44,1
0,0,0,0
6,0,0,4
0,0,0,0
0,0,0,0
9,0,0,4
12,0,0,4
19,0,40,1
16,0,0,4
7,430,3,1
12,0,0,4
6,0,14,1
0,0,0,0
9,946,4,1
11,0,0,3
9,5160,45,1
0,0,0,3
5,0,0,4
9,0,0,2
0,0,0,0
12,7600,48,1
9,0,0,4
12,0,0,4
12,0,0,4
11,6000,50,1
0,0,0,0
6,0,0,4
17,0,40,1
15,5160,42,1
18,0,0,4
0,0,0,0
0,0,0,0
0,0,0,3
9,0,0,4
16,0,0,2
6,0,0,4
14,0,0,4
19,33000,45,1
12,10750,54,1
11,2580,24,1
0,0,0,0
9,12900,84,1
9,4300,40,1
21,17200,8,1
17,0,0,4
0,0,0,0
9,0,16,1
9,0,0,4
17,0,0,1
9,0,0,4
9,4300,25,1
12,0,0,4
10,0,0,4
9,0,0,4
12,0,0,4
11,0,0,4
6,0,0,4
6,0,0,4
12,0,40,1
9,0,0,4
12,5160,35,1
12,0,54,1
0,0,0,0
13,8000,30,1
11,0,0,4
0,0,0,4
6,0,0,2
9,0,0,4
16,0,0,4
17,0,0,4
0,0,0,4
12,0,0,3
17,0,0,4
6,0,0,4
4,8600,48,1
0,0,0,0
11,0,0,3
0,0,0,0
6,0,40,1
17,0,25,1
6,0,0,4
9,5160,5,1
12,0,0,3
9,5160,30,1
15,0,0,4
17,0,0,4
6,0,0,4
12,10320,56,1
6,0,0,4
9,6450,66,1
0,0,0,4
12,0,0,4
12,0,60,1
18,10000,25,1
12,8600,18,1
5,0,0,4
6,0,0,4
0,0,0,0
6,15000,63,1
13,0,0,4
11,0,0,4
8,10320,46,1
9,2100,12,1
8,0,0,4
12,0,0,3
16,0,63,1
9,0,0,4
6,0,0,3
12,0,40,1
0,0,0,0
9,0,0,4
2,0,0,4
12,4300,36,1
9,0,0,4
12,0,0,4
0,0,0,0
14,0,0,4
16,0,0,2
9,0,50,1
6,0,0,3
16,0,0,4
9,0,0,4
0,0,0,0
8,0,0,4
11,0,48,1
12,9500,50,1
17,4600,30,1
6,0,0,4
17,5160,42,1
6,6805,20,1
17,0,0,1
16,7000,48,1
12,0,40,1
6,0,0,4
16,1720,4,1
0,0,0,0
6,0,0,4
6,0,0,4
13,0,0,4
0,0,0,0
6,0,0,4
2,0,0,3
0,0,0,0
16,8600,35,1
6,0,0,4
11,0,0,4
9,0,0,4
6,4300,48,1
16,10000,40,1
12,0,0,4
17,0,42,1
2,0,0,4
9,5160,16,1
11,0,28,1
9,125,16,1
0,0,0,0
12,0,40,1
8,0,0,4
9,0,42,1
9,3870,24,1
9,8000,40,1
7,0,0,4
6,0,0,4
0,0,0,0
0,0,0,0
13,0,0,3
12,3440,32,1
9,0,12,1
16,6000,48,1
9,5160,32,1
12,0,0,3
0,0,0,0
12,0,0,4
6,0,0,4
9,0,0,4
16,0,0,4
12,8000,45,1
6,0,0,4
0,0,0,0
9,6880,53,1
0,0,0,4
5,0,0,4
6,0,0,4
0,0,0,0
0,0,0,0
0,0,0,4
0,0,0,0
6,0,0,4
11,0,0,3
17,0,0,4
12,0,0,4
10,0,0,3
0,0,0,0
16,0,45,1
9,0,0,4
12,0,0,4
3,0,0,4
9,5160,42,1
17,8000,40,1
0,0,0,0
9,0,0,4
12,7740,60,1
17,9460,46,1
9,0,50,1
0,0,0,0
9,0,0,4
10,0,0,3
17,0,0,3
0,0,0,0
14,0,0,4
0,0,0,0
7,0,0,4
17,0,72,1
0,0,0,0
9,6450,48,1
11,13000,35,1
12,6000,30,1
9,0,0,3
12,7000,48,1
2,3440,50,1
9,0,20,1
4,0,0,4
0,0,0,0
10,0,0,3
10,0,0,4
6,0,0,4
0,0,0,0
11,0,0,4
12,0,0,4
9,0,0,4
9,3870,48,1
10,0,0,4
11,0,0,3
0,0,0,0
9,0,0,3
9,4730,48,1
9,0,0,4
12,0,0,4
6,0,0,4
16,14400,40,1
12,0,0,4
0,0,0,3
6,2580,24,1
4,0,56,1
4,0,0,3
0,0,0,0
16,10000,25,1
9,0,0,4
8,0,0,4
7,0,0,4
6,1720,22,1
12,0,0,4
9,6400,40,1
12,0,48,1
12,10000,60,1
14,1290,56,1
0,0,0,0
12,0,7,1
0,0,0,0
12,0,0,4
7,0,0,4
12,0,40,1
0,0,0,0
0,0,0,0
6,0,0,4
0,0,0,4
9,0,0,3
0,0,0,0
16,11000,48,1
6,0,0,4
16,0,0,2
6,0,0,4
16,6450,36,1
6,0,48,1
0,0,0,0
9,4300,25,1
6,0,0,3
7,0,0,4
6,0,0,4
0,0,0,0
9,8600,48,1
11,0,0,4
6,0,0,4
0,0,0,4
0,0,0,0
6,0,0,4
9,0,0,4
9,0,0,4
8,5590,48,1
0,0,0,0
6,0,0,4
12,0,0,4
9,0,0,4
8,0,0,4
6,0,0,4
16,0,0,4
12,0,0,4
12,0,48,1
11,7310,45,1
16,11000,45,1
6,0,0,4
15,0,0,4
16,0,0,4
15,0,0,4
16,0,40,1
12,0,0,3
9,0,0,4
16,8000,35,1
0,9000,42,1
0,0,0,0
16,0,45,1
9,0,0,4
10,0,20,1
10,0,0,4
9,0,0,4
6,0,14,1
16,18000,44,1
14,10000,24,1
12,0,0,4
10,0,0,4
5,0,0,4
0,0,0,0
6,0,0,4
17,13200,55,1
0,0,0,0
13,8600,28,1
12,0,0,4
12,0,32,1
17,0,0,4
16,6000,30,1
0,0,0,4
9,0,9,1
0,0,0,0
8,0,0,4
6,0,0,4
0,0,0,0
9,0,0,4
6,0,0,4
12,5160,48,1
16,0,48,1
10,0,0,4
9,0,0,4
16,0,0,4
0,0,0,0
0,0,0,0
11,0,0,4
8,2150,24,1
9,0,0,4
2,0,0,4
9,0,0,4
12,6450,48,1
9,0,0,4
0,0,0,0
17,9000,35,1
10,0,0,4
0,0,0,0
9,0,0,4
9,0,0,1
9,0,45,1
0,0,0,0
17,10000,22,1
9,0,0,4
6,2580,48,1
13,1720,12,1
15,7000,20,1
0,0,0,0
11,0,42,1
5,0,0,4
12,0,0,4
18,42140,47,1
9,6800,40,1
16,0,40,1
12,12000,24,1
9,0,60,1
12,0,48,1
0,0,0,0
5,0,0,4
7,0,0,4
4,0,0,4
6,0,0,3
3,0,0,4
17,0,0,2
9,8170,60,1
17,6000,40,1
16,0,47,1
15,0,0,1
16,10000,25,1
0,258,1,1
6,0,0,4
0,340,30,1
12,9000,48,1
16,0,0,4
12,6400,68,1
9,0,0,4
0,0,0,0
12,3000,40,1
16,0,0,1
0,0,0,0
9,0,42,1
6,0,0,4
6,2064,36,1
9,9030,51,1
13,5160,42,1
0,0,0,0
17,0,40,1
12,0,0,4
9,0,0,4
12,4515,28,1
15,0,45,1
6,0,0,4
12,0,0,4
12,7740,48,1
6,0,0,4
0,0,0,0
17,8600,48,1
17,0,20,1
9,0,0,4
9,1200,8,1
12,9600,48,1
16,0,0,2
17,9600,48,1
6,0,0,3
6,0,0,4
